Latitude,Longitude,NumMosquitos,NumTrapGroups,DailyPrecip,Wind_AvgSpeed,IsSprayed,Tavg,AnnualPrecip,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Month_6,Month_7,Month_8,Month_9,Month_10
-1.5520867265872138,1.917550917306847,0.4698522000339849,-0.14773236988487728,-0.3911919208064977,0.06045426149156054,-0.14578681463216406,-0.5762507185579372,1.2488614201314274,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20020950104124294,0.48748550851760486,2.7033962255630426,-0.14773236988487728,-0.3812573181169333,-0.338067144098411,-0.14578681463216406,-1.4348228240135446,1.2488614201314274,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.502565832751701,-0.26420414110078716,2.569383584031299,0.42535697272145107,-0.3911919208064977,-1.0155535336013628,-0.14578681463216406,0.6785854355694889,0.29648257025433883,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0245969066779936,-1.2758805615154742,1.7206368543302573,0.42535697272145107,-0.3911919208064977,1.2958706188204725,-0.14578681463216406,0.08418936256176075,-0.12809427241028606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2056316645964475,1.960095080872121,-0.5129071711988005,-0.14773236988487728,-0.3812573181169333,-0.338067144098411,-0.14578681463216406,1.008805476129338,0.29648257025433883,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.42620961075940916,0.48427757525816706,-0.42356541017763816,-0.14773236988487728,0.7612219911829684,2.531286976149384,-0.14578681463216406,1.669245557249036,-0.12809427241028606,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5366404050525446,-0.1582942846116636,1.4526115712667704,-0.14773236988487728,-0.3911919208064977,-0.17865858186242262,-0.14578681463216406,-0.11394266177414863,-0.12809427241028606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0538611441254875,-2.8378436906152333,0.201826916970498,0.42535697272145107,-0.3911919208064977,-0.37791928465740837,-0.14578681463216406,1.7352895653610056,-1.7376719138778678,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.22831532174222535,0.8050108275527255,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,-1.6531877825453174,-0.14578681463216406,-0.11394266177414863,-1.7376719138778678,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.502565832751701,-0.26420414110078716,1.8099786153514197,0.42535697272145107,1.1784753041446718,0.8176449321125063,-0.14578681463216406,0.5464974193455493,-0.12809427241028606,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5739996068630835,1.6278757454459283,-0.5129071711988005,-0.14773236988487728,-0.3911919208064977,0.06045426149156054,-0.14578681463216406,-0.5762507185579372,1.2488614201314274,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1236277930485956,1.3142311846235601,-0.24488188813531356,-0.14773236988487728,0.7612219911829684,2.531286976149384,-0.14578681463216406,1.669245557249036,-0.12809427241028606,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.5520867265872138,1.917550917306847,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,-0.5771799874523942,-0.14578681463216406,1.2069375004652472,-1.7376719138778678,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.7576046939169385,1.8755594313817594,2.3013583009678125,0.42535697272145107,0.7612219911829684,2.531286976149384,-0.14578681463216406,1.669245557249036,-0.12809427241028606,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0245969066779936,-1.2758805615154742,-0.5129071711988005,-0.14773236988487728,-0.3911919208064977,0.6980885104355152,-0.14578681463216406,0.3483653950096399,-1.7376719138778678,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2048981187417807,-1.3247564884806728,1.5866242127985137,0.42535697272145107,-0.11302304549869546,0.8176449321125063,-0.14578681463216406,0.018145354449790957,1.2488614201314274,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.42620961075940916,0.48427757525816706,0.4698522000339849,-0.14773236988487728,-0.3911919208064977,-1.1749620958373515,-0.14578681463216406,0.7446294436814587,-0.12809427241028606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.20020950104124294,0.48748550851760486,0.023143394928173387,-0.14773236988487728,-0.3812573181169333,-0.6170321280113912,-0.14578681463216406,0.6785854355694889,0.29648257025433883,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3992414355436436,0.622531088431166,-0.6915906932411251,-0.14773236988487728,1.377167357935959,0.45897566708153176,-0.14578681463216406,-2.82174699436491,1.2488614201314274,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2099422837754352,-0.017673869370784696,-0.42356541017763816,-0.14773236988487728,-0.3911919208064977,0.3792713859635377,-0.14578681463216406,-0.7083387347818768,0.29648257025433883,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0622660806265256,0.5425370073755929,-0.42356541017763816,-0.14773236988487728,-0.3911919208064977,1.1364620565844838,-0.14578681463216406,-1.1046027834536956,1.2488614201314274,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20020950104124294,0.48748550851760486,-0.5129071711988005,-0.14773236988487728,0.3837070889795227,0.18001068316855193,-0.14578681463216406,1.008805476129338,-1.7376719138778678,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6357461734353307,-0.6922049145225478,-0.6022489322199628,-0.14773236988487728,-0.3911919208064977,1.4552791810564607,-0.14578681463216406,-0.312074686110058,0.29648257025433883,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.21933555894875656,0.3418789797834305,3.2394467916900163,-0.14773236988487728,2.2116739838593658,0.4988278076405295,-0.14578681463216406,1.339025516689187,0.29648257025433883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.42036364488178035,0.18443794070985667,-0.6022489322199628,-0.14773236988487728,2.688534912958455,1.2161663377024778,-0.14578681463216406,0.6125414274575192,0.29648257025433883,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.6230400305045403,1.1406303319393274,2.3460291814783933,-0.14773236988487728,-0.3911919208064977,-0.5771799874523942,-0.14578681463216406,1.2069375004652472,-1.7376719138778678,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0245969066779936,-1.2758805615154742,0.5591939610551473,-0.14773236988487728,-0.3911919208064977,-0.49747570633439975,-0.14578681463216406,1.4050695248011567,-1.7376719138778678,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1145074876037766,-0.7550179298062114,-0.6022489322199628,-0.14773236988487728,-0.3911919208064977,-0.5771799874523942,-0.14578681463216406,1.2069375004652472,-1.7376719138778678,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3038062193901502,0.7809573354721544,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,1.4552791810564607,-0.14578681463216406,-0.312074686110058,0.29648257025433883,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.2048981187417807,-1.3247564884806728,3.2394467916900163,0.42535697272145107,0.999652455732513,-0.7764406902473799,-0.14578681463216406,0.942761468017368,-1.7376719138778678,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5366404050525446,-0.1582942846116636,-0.42356541017763816,-0.14773236988487728,0.06579980291346307,-0.2185107224214196,-0.14578681463216406,0.08418936256176075,-0.12809427241028606,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.9901926595473496,1.7807151424281495,-0.24488188813531356,-0.14773236988487728,-0.3911919208064977,0.6980885104355152,-0.14578681463216406,0.3483653950096399,-1.7376719138778678,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9901926595473496,1.7807151424281495,-0.6022489322199628,-0.14773236988487728,0.26449185670475034,-0.13880644130342523,-0.14578681463216406,-0.312074686110058,1.2488614201314274,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5007684176249816,1.9603594049609354,-0.5129071711988005,-0.14773236988487728,-0.3911919208064977,-0.6170321280113912,-0.14578681463216406,-2.0952629051332425,0.29648257025433883,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6835817651716165,1.1283993354667063,-0.6915906932411251,-0.14773236988487728,-0.3812573181169333,0.6582363698765175,-0.14578681463216406,-1.566910840237484,-0.12809427241028606,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.8580847236916052,0.9837179410433823,-0.42356541017763816,-0.14773236988487728,-0.3812573181169333,-0.6170321280113912,-0.14578681463216406,0.6785854355694889,0.29648257025433883,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1145074876037766,-0.7550179298062114,3.2841176722005976,0.42535697272145107,-0.3812573181169333,-0.298215003539414,-0.14578681463216406,0.8767174599053983,-1.7376719138778678,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8616992194072518,1.2498322248071811,-0.5129071711988005,0.42535697272145107,-0.3911919208064977,-1.5336313608683256,-0.14578681463216406,1.0748494842413077,0.29648257025433883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2099422837754352,-0.017673869370784696,-0.5129071711988005,-0.14773236988487728,-0.3911919208064977,-1.5336313608683256,-0.14578681463216406,1.0748494842413077,0.29648257025433883,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.5520867265872138,1.917550917306847,-0.6022489322199628,-0.14773236988487728,0.26449185670475034,-0.13880644130342523,-0.14578681463216406,-0.312074686110058,1.2488614201314274,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.08654049239713879,0.20498313124833945,-0.6022489322199628,-0.14773236988487728,0.08566900829259176,-0.09895430074442822,-0.14578681463216406,0.3483653950096399,0.29648257025433883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.154407483126839,0.5385961755062761,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,0.3792713859635377,-0.14578681463216406,-0.7083387347818768,0.29648257025433883,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0803768587892202,-0.9899059268979566,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,0.3394192454045407,-0.14578681463216406,0.018145354449790957,-1.7376719138778678,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.21902558681076348,-0.01796222292215647,-0.5129071711988005,-0.14773236988487728,-0.3812573181169333,-0.338067144098411,-0.14578681463216406,1.008805476129338,0.29648257025433883,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.7302888955661706,-0.35815933993755356,0.201826916970498,-0.14773236988487728,-0.3514535100482402,0.8176449321125063,-0.14578681463216406,0.28232138689767017,1.2488614201314274,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.370411901719065,-0.6285508680473264,-0.6915906932411251,-0.14773236988487728,-0.3812573181169333,0.897349213230501,-0.14578681463216406,0.018145354449790957,-0.12809427241028606,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.538070722958138,0.07846801056416884,0.9165610051397965,-0.14773236988487728,-0.3812573181169333,-0.6170321280113912,-0.14578681463216406,0.5464974193455493,-1.7376719138778678,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5490941209103097,0.3923768954753514,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,-1.0155535336013628,-0.14578681463216406,-0.9064707591177862,-0.12809427241028606,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.5739996068630835,1.6278757454459283,-0.33422364915647584,-0.14773236988487728,0.26449185670475034,-0.13880644130342523,-0.14578681463216406,-0.312074686110058,1.2488614201314274,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.380285875692193,-2.020841961600891,-0.6022489322199628,-0.14773236988487728,-0.3812573181169333,-0.6170321280113912,-0.14578681463216406,0.5464974193455493,-1.7376719138778678,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0803768587892202,-0.9899059268979566,-0.42356541017763816,-0.14773236988487728,-0.3911919208064977,-1.0155535336013628,-0.14578681463216406,-0.9064707591177862,-0.12809427241028606,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8878296599389056,-1.2026507741868833,-0.33422364915647584,-0.14773236988487728,-0.3812573181169333,-0.298215003539414,-0.14578681463216406,0.8767174599053983,-1.7376719138778678,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.104519912051968,1.1274021127681837,2.3460291814783933,-0.14773236988487728,0.7612219911829684,2.531286976149384,-0.14578681463216406,1.669245557249036,-0.12809427241028606,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8119064244125901,-0.06390655544801031,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,-1.9321527664582971,-0.14578681463216406,-0.11394266177414863,1.2488614201314274,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.2128424791167212,-2.3526888403564192,1.7295710304323737,5.010071713572079,-0.3911919208064977,-1.1749620958373515,-0.14578681463216406,0.7446294436814587,-0.12809427241028606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6629120163855796,-1.2701615494124705,-0.6915906932411251,-0.14773236988487728,0.26449185670475034,-0.13880644130342523,-0.14578681463216406,-0.312074686110058,1.2488614201314274,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0622660806265256,0.5425370073755929,-0.6022489322199628,-0.14773236988487728,-0.3911919208064977,-0.17865858186242262,6.85933088340745,-0.11394266177414863,-0.12809427241028606,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.7495933757277946,1.5848509926283112,0.4698522000339849,-0.14773236988487728,0.08566900829259176,-0.09895430074442822,-0.14578681463216406,0.3483653950096399,0.29648257025433883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4748170479349567,0.4753746593581123,0.2911686779916603,-0.14773236988487728,-0.3812573181169333,-0.6170321280113912,-0.14578681463216406,0.6785854355694889,0.29648257025433883,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7091474407477277,-1.206062957878742,-0.06619836609298893,-0.14773236988487728,2.2116739838593658,0.4988278076405295,-0.14578681463216406,1.339025516689187,0.29648257025433883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0538611441254875,-2.8378436906152333,-0.5129071711988005,-0.14773236988487728,-0.3911919208064977,1.2958706188204725,-0.14578681463216406,0.08418936256176075,-0.12809427241028606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4039401145810693,-0.8948694022433754,-0.42356541017763816,-0.14773236988487728,-0.3911919208064977,-1.0155535336013628,-0.14578681463216406,0.6785854355694889,0.29648257025433883,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4245240800544315,-0.20523583983603993,-0.378894529667057,0.42535697272145107,-0.3911919208064977,-1.5336313608683256,-0.14578681463216406,1.0748494842413077,0.29648257025433883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6280660186272422,0.3213097597823903,1.2739280492244458,-0.14773236988487728,-0.3911919208064977,-0.8561449713653739,-0.14578681463216406,-0.17998666988611842,-0.12809427241028606,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6280660186272422,0.3213097597823903,-0.6022489322199628,-0.14773236988487728,-0.3812573181169333,0.897349213230501,-0.14578681463216406,0.018145354449790957,-0.12809427241028606,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4748170479349567,0.4753746593581123,-0.24488188813531356,-0.14773236988487728,-0.05341542936130928,0.21986282372754895,-0.14578681463216406,0.6125414274575192,0.29648257025433883,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0538611441254875,-2.8378436906152333,1.1845862882032834,-0.14773236988487728,-0.3812573181169333,0.6582363698765175,-0.14578681463216406,-1.566910840237484,-0.12809427241028606,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.0934693444214427,1.34683916539625,-0.6022489322199628,-0.14773236988487728,-0.3911919208064977,-0.13880644130342523,-0.14578681463216406,1.2069375004652472,0.29648257025433883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9631975432589143,-0.4313290536095801,-0.24488188813531356,-0.14773236988487728,-0.3911919208064977,0.6980885104355152,-0.14578681463216406,0.3483653950096399,-1.7376719138778678,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1002565852250428,-0.6436173411088918,1.2739280492244458,-0.14773236988487728,-0.3911919208064977,1.1763141971434807,-0.14578681463216406,1.008805476129338,0.29648257025433883,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.44372608854361634,-0.5047871208329785,-0.15554012711415124,-0.14773236988487728,-0.3812573181169333,-0.6170321280113912,-0.14578681463216406,0.5464974193455493,-1.7376719138778678,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2099422837754352,-0.017673869370784696,-0.33422364915647584,-0.14773236988487728,-0.3812573181169333,-0.6170321280113912,-0.14578681463216406,0.5464974193455493,-1.7376719138778678,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.560285879779704,-1.402215461229952,-0.33422364915647584,-0.14773236988487728,-0.23223827777346784,-1.1749620958373515,-0.14578681463216406,0.28232138689767017,1.2488614201314274,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.8580847236916052,0.9837179410433823,-0.6915906932411251,-0.14773236988487728,-0.21236907239433914,3.4877383495653156,-0.14578681463216406,-2.6896589781409705,-1.7376719138778678,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.502565832751701,-0.26420414110078716,-0.24488188813531356,-0.14773236988487728,-0.3911919208064977,-1.5336313608683256,-0.14578681463216406,-2.557570961917031,-1.7376719138778678,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.560285879779704,-1.402215461229952,3.5968138357746655,0.42535697272145107,0.06579980291346307,-0.17865858186242262,-0.14578681463216406,0.5464974193455493,0.29648257025433883,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.019079318454994422,0.09653816645292194,-0.5129071711988005,-0.14773236988487728,-0.3911919208064977,-0.6568842685703882,-0.14578681463216406,-0.5102067104459674,0.29648257025433883,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1904007677253795,-0.38147993340841646,-0.33422364915647584,-0.14773236988487728,-0.3911919208064977,-0.17865858186242262,-0.14578681463216406,-0.11394266177414863,-0.12809427241028606,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8616992194072518,1.2498322248071811,-0.33422364915647584,-0.14773236988487728,2.2116739838593658,0.4988278076405295,-0.14578681463216406,1.339025516689187,0.29648257025433883,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.615152795212733,0.0844513467559868,-0.6915906932411251,-0.14773236988487728,0.26449185670475034,-0.13880644130342523,-0.14578681463216406,-0.312074686110058,1.2488614201314274,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0622660806265256,0.5425370073755929,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,0.45897566708153176,-0.14578681463216406,-1.1046027834536956,-1.7376719138778678,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9321542962014043,-1.6576126046661732,-0.6022489322199628,-0.14773236988487728,-0.3911919208064977,-0.6170321280113912,-0.14578681463216406,0.08418936256176075,-0.12809427241028606,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.42620961075940916,0.48427757525816706,-0.6022489322199628,-0.14773236988487728,-0.3911919208064977,0.3394192454045407,-0.14578681463216406,0.018145354449790957,-1.7376719138778678,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5520867265872138,1.917550917306847,2.0780038984149067,0.42535697272145107,-0.3911919208064977,1.1364620565844838,-0.14578681463216406,-1.1046027834536956,1.2488614201314274,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.22831532174222535,0.8050108275527255,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,-0.6967364091293855,-0.14578681463216406,0.5464974193455493,-1.7376719138778678,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4245240800544315,-0.20523583983603993,0.7378774830974719,-0.14773236988487728,-0.3911919208064977,1.1763141971434807,-0.14578681463216406,1.008805476129338,0.29648257025433883,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0909850272045336,-0.784225741618492,-0.6915906932411251,-0.14773236988487728,2.2116739838593658,0.4988278076405295,-0.14578681463216406,1.339025516689187,0.29648257025433883,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.08238946997372329,-0.41554169666941454,-0.33422364915647584,-0.14773236988487728,-0.3911919208064977,1.1763141971434807,-0.14578681463216406,1.008805476129338,0.29648257025433883,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.560285879779704,-1.402215461229952,2.7331768125700973,0.9984463153277795,0.06579980291346307,-0.17865858186242262,-0.14578681463216406,0.5464974193455493,0.29648257025433883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.502565832751701,-0.26420414110078716,2.7927379865842052,-0.14773236988487728,-0.3911919208064977,-0.8561449713653739,-0.14578681463216406,-0.17998666988611842,-0.12809427241028606,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.48965089218018587,0.4873653612044764,1.8993203763725819,-0.14773236988487728,-0.3911919208064977,1.2958706188204725,-0.14578681463216406,0.08418936256176075,-0.12809427241028606,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0538611441254875,-2.8378436906152333,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,-1.9321527664582971,-0.14578681463216406,-0.11394266177414863,1.2488614201314274,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5366404050525446,-0.1582942846116636,-0.6022489322199628,-0.14773236988487728,2.2116739838593658,0.4988278076405295,-0.14578681463216406,1.339025516689187,0.29648257025433883,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6629120163855796,-1.2701615494124705,0.7378774830974719,-0.14773236988487728,-0.3911919208064977,-0.6568842685703882,-0.14578681463216406,-0.5102067104459674,0.29648257025433883,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0245969066779936,-1.2758805615154742,-0.6022489322199628,-0.14773236988487728,-0.3911919208064977,-0.8561449713653739,-0.14578681463216406,-1.3687788159015748,1.2488614201314274,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.0622660806265256,0.5425370073755929,1.0952445271821212,-0.14773236988487728,0.06579980291346307,-0.2185107224214196,-0.14578681463216406,0.08418936256176075,-0.12809427241028606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.154407483126839,0.5385961755062761,-0.5129071711988005,-0.14773236988487728,-0.3812573181169333,1.2161663377024778,-0.14578681463216406,0.48045341123357954,-1.7376719138778678,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1120036963008106,0.03589981753616683,-0.6022489322199628,-0.14773236988487728,0.7612219911829684,2.531286976149384,-0.14578681463216406,1.669245557249036,-0.12809427241028606,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6629120163855796,-1.2701615494124705,-0.42356541017763816,-0.14773236988487728,-0.3911919208064977,1.4552791810564607,-0.14578681463216406,-0.312074686110058,0.29648257025433883,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1145074876037766,-0.7550179298062114,0.3805104390128226,-0.14773236988487728,-0.3911919208064977,-0.6170321280113912,-0.14578681463216406,0.08418936256176075,-0.12809427241028606,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.42036364488178035,0.18443794070985667,1.0952445271821212,-0.14773236988487728,-0.3911919208064977,-0.17865858186242262,-0.14578681463216406,-0.11394266177414863,-0.12809427241028606,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8974111900974079,1.0753663114686622,-0.6915906932411251,-0.14773236988487728,-0.3812573181169333,-0.6170321280113912,-0.14578681463216406,0.5464974193455493,-1.7376719138778678,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.7302888955661706,-0.35815933993755356,-0.06619836609298893,-0.14773236988487728,-0.3812573181169333,1.2161663377024778,-0.14578681463216406,0.48045341123357954,-1.7376719138778678,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.4245240800544315,-0.20523583983603993,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,0.45897566708153176,-0.14578681463216406,-1.1046027834536956,-1.7376719138778678,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5366404050525446,-0.1582942846116636,0.9165610051397965,-0.14773236988487728,-0.3911919208064977,0.10030640205055755,-0.14578681463216406,-0.7083387347818768,-0.12809427241028606,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0245969066779936,-1.2758805615154742,2.3460291814783933,-0.14773236988487728,-0.3911919208064977,-1.1749620958373515,6.85933088340745,0.7446294436814587,-0.12809427241028606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.716564687164135,0.7534796449682752,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,-1.5336313608683256,-0.14578681463216406,-2.557570961917031,-1.7376719138778678,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.41736097786798826,-0.8244270325786142,-0.6915906932411251,-0.14773236988487728,-0.3911919208064977,0.25971496428654595,-0.14578681463216406,-1.1706467915656653,0.29648257025433883,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.502565832751701,-0.26420414110078716,1.0952445271821212,-0.14773236988487728,7.496882614707607,1.1763141971434807,-0.14578681463216406,0.5464974193455493,1.2488614201314274,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.9321542962014043,-1.6576126046661732,0.023143394928173387,-0.14773236988487728,-0.3911919208064977,0.45897566708153176,-0.14578681463216406,-1.1046027834536956,-1.7376719138778678,0.0,1.0,1.0,0.0,0.0,0.0,0.0
